"GEOID","Census_Tract","County","State","Total","Total_Owner","Total_Renter","Owner_Category","Owner_Count","Renter_Category","Renter_Count"
"Census Tract 70.02"," Richmond"," New York",1672,1346,1346,326,"Owner",326,"Renter",0
"Census Tract 70.02"," Richmond"," New York",1672,1346,1346,326,"Owner",326,"Renter",NA
"Census Tract 700"," Kings"," New York",673,332,332,341,"Owner",0,"Renter",0
"Census Tract 700"," Kings"," New York",673,332,332,341,"Owner",0,"Renter",NA
"Census Tract 700"," Kings"," New York",673,332,332,341,"Owner",341,"Renter",0
"Census Tract 700"," Kings"," New York",673,332,332,341,"Owner",341,"Renter",NA
"Census Tract 702.01"," Kings"," New York",2214,1899,1899,315,"Owner",0,"Renter",0
"Census Tract 702.01"," Kings"," New York",2214,1899,1899,315,"Owner",0,"Renter",NA
"Census Tract 702.01"," Kings"," New York",2214,1899,1899,315,"Owner",315,"Renter",0
"Census Tract 702.01"," Kings"," New York",2214,1899,1899,315,"Owner",315,"Renter",NA
"Census Tract 702.02"," Kings"," New York",13,0,0,13,"Owner",0,"Renter",0
"Census Tract 702.02"," Kings"," New York",13,0,0,13,"Owner",0,"Renter",NA
"Census Tract 702.02"," Kings"," New York",13,0,0,13,"Owner",13,"Renter",0
"Census Tract 702.02"," Kings"," New York",13,0,0,13,"Owner",13,"Renter",NA
"Census Tract 702.03"," Kings"," New York",0,0,0,0,"Owner",0,"Renter",0
"Census Tract 702.03"," Kings"," New York",0,0,0,0,"Owner",0,"Renter",NA
"Census Tract 702.03"," Kings"," New York",0,0,0,0,"Owner",0,"Renter",0
"Census Tract 702.03"," Kings"," New York",0,0,0,0,"Owner",0,"Renter",NA
"Census Tract 703"," Queens"," New York",884,613,613,271,"Owner",0,"Renter",0
"Census Tract 703"," Queens"," New York",884,613,613,271,"Owner",0,"Renter",NA
"Census Tract 703"," Queens"," New York",884,613,613,271,"Owner",271,"Renter",0
"Census Tract 703"," Queens"," New York",884,613,613,271,"Owner",271,"Renter",NA
"Census Tract 706.01"," Kings"," New York",905,743,743,162,"Owner",0,"Renter",0
"Census Tract 706.01"," Kings"," New York",905,743,743,162,"Owner",0,"Renter",NA
"Census Tract 706.01"," Kings"," New York",905,743,743,162,"Owner",162,"Renter",0
"Census Tract 706.01"," Kings"," New York",905,743,743,162,"Owner",162,"Renter",NA
"Census Tract 706.02"," Kings"," New York",0,0,0,0,"Owner",0,"Renter",0
"Census Tract 706.02"," Kings"," New York",0,0,0,0,"Owner",0,"Renter",NA
"Census Tract 706.02"," Kings"," New York",0,0,0,0,"Owner",0,"Renter",0
"Census Tract 706.02"," Kings"," New York",0,0,0,0,"Owner",0,"Renter",NA
"Census Tract 707"," Queens"," New York",1003,771,771,232,"Owner",0,"Renter",0
"Census Tract 707"," Queens"," New York",1003,771,771,232,"Owner",0,"Renter",NA
"Census Tract 707"," Queens"," New York",1003,771,771,232,"Owner",232,"Renter",0
"Census Tract 707"," Queens"," New York",1003,771,771,232,"Owner",232,"Renter",NA
"Census Tract 709"," Queens"," New York",1071,568,568,503,"Owner",0,"Renter",0
"Census Tract 709"," Queens"," New York",1071,568,568,503,"Owner",0,"Renter",NA
"Census Tract 709"," Queens"," New York",1071,568,568,503,"Owner",503,"Renter",0
"Census Tract 709"," Queens"," New York",1071,568,568,503,"Owner",503,"Renter",NA
"Census Tract 71"," Bronx"," New York",1074,373,373,605,"Owner",0,"Renter",96
"Census Tract 71"," Bronx"," New York",1074,373,373,605,"Owner",0,"Renter",NA
"Census Tract 71"," Bronx"," New York",1074,373,373,605,"Owner",701,"Renter",96
"Census Tract 71"," Bronx"," New York",1074,373,373,605,"Owner",701,"Renter",NA
"Census Tract 71"," Kings"," New York",1728,276,276,1452,"Owner",0,"Renter",0
"Census Tract 71"," Kings"," New York",1728,276,276,1452,"Owner",0,"Renter",NA
"Census Tract 71"," Kings"," New York",1728,276,276,1452,"Owner",1452,"Renter",0
"Census Tract 71"," Kings"," New York",1728,276,276,1452,"Owner",1452,"Renter",NA
"Census Tract 71"," New York"," New York",2782,1174,1174,1608,"Owner",0,"Renter",0
"Census Tract 71"," New York"," New York",2782,1174,1174,1608,"Owner",0,"Renter",NA
"Census Tract 71"," New York"," New York",2782,1174,1174,1608,"Owner",1608,"Renter",0
"Census Tract 71"," New York"," New York",2782,1174,1174,1608,"Owner",1608,"Renter",NA
"Census Tract 71"," Queens"," New York",1699,137,137,1562,"Owner",0,"Renter",0
"Census Tract 71"," Queens"," New York",1699,137,137,1562,"Owner",0,"Renter",NA
"Census Tract 71"," Queens"," New York",1699,137,137,1562,"Owner",1562,"Renter",0
"Census Tract 71"," Queens"," New York",1699,137,137,1562,"Owner",1562,"Renter",NA
"Census Tract 711"," Queens"," New York",2903,1769,1769,1134,"Owner",0,"Renter",0
"Census Tract 711"," Queens"," New York",2903,1769,1769,1134,"Owner",0,"Renter",NA
"Census Tract 711"," Queens"," New York",2903,1769,1769,1134,"Owner",1134,"Renter",0
"Census Tract 711"," Queens"," New York",2903,1769,1769,1134,"Owner",1134,"Renter",NA
"Census Tract 713.03"," Queens"," New York",2606,836,836,1770,"Owner",0,"Renter",0
"Census Tract 713.03"," Queens"," New York",2606,836,836,1770,"Owner",0,"Renter",NA
"Census Tract 713.03"," Queens"," New York",2606,836,836,1770,"Owner",1770,"Renter",0
"Census Tract 713.03"," Queens"," New York",2606,836,836,1770,"Owner",1770,"Renter",NA
"Census Tract 713.04"," Queens"," New York",2831,1237,1237,1594,"Owner",0,"Renter",0
"Census Tract 713.04"," Queens"," New York",2831,1237,1237,1594,"Owner",0,"Renter",NA
"Census Tract 713.04"," Queens"," New York",2831,1237,1237,1594,"Owner",1594,"Renter",0
"Census Tract 713.04"," Queens"," New York",2831,1237,1237,1594,"Owner",1594,"Renter",NA
"Census Tract 713.05"," Queens"," New York",2419,446,446,1973,"Owner",0,"Renter",0
"Census Tract 713.05"," Queens"," New York",2419,446,446,1973,"Owner",0,"Renter",NA
"Census Tract 713.05"," Queens"," New York",2419,446,446,1973,"Owner",1973,"Renter",0
"Census Tract 713.05"," Queens"," New York",2419,446,446,1973,"Owner",1973,"Renter",NA
"Census Tract 713.06"," Queens"," New York",2966,862,862,2104,"Owner",0,"Renter",0
"Census Tract 713.06"," Queens"," New York",2966,862,862,2104,"Owner",0,"Renter",NA
"Census Tract 713.06"," Queens"," New York",2966,862,862,2104,"Owner",2104,"Renter",0
"Census Tract 713.06"," Queens"," New York",2966,862,862,2104,"Owner",2104,"Renter",NA
"Census Tract 716"," Queens"," New York",0,0,0,0,"Owner",0,"Renter",0
"Census Tract 716"," Queens"," New York",0,0,0,0,"Owner",0,"Renter",NA
"Census Tract 716"," Queens"," New York",0,0,0,0,"Owner",0,"Renter",0
"Census Tract 716"," Queens"," New York",0,0,0,0,"Owner",0,"Renter",NA
"Census Tract 717.01"," Queens"," New York",2332,1156,1156,1176,"Owner",0,"Renter",0
"Census Tract 717.01"," Queens"," New York",2332,1156,1156,1176,"Owner",0,"Renter",NA
"Census Tract 717.01"," Queens"," New York",2332,1156,1156,1176,"Owner",1176,"Renter",0
"Census Tract 717.01"," Queens"," New York",2332,1156,1156,1176,"Owner",1176,"Renter",NA
"Census Tract 717.02"," Queens"," New York",1925,1077,1077,848,"Owner",0,"Renter",0
"Census Tract 717.02"," Queens"," New York",1925,1077,1077,848,"Owner",0,"Renter",NA
"Census Tract 717.02"," Queens"," New York",1925,1077,1077,848,"Owner",848,"Renter",0
"Census Tract 717.02"," Queens"," New York",1925,1077,1077,848,"Owner",848,"Renter",NA
"Census Tract 719"," Queens"," New York",1016,357,357,655,"Owner",0,"Renter",4
"Census Tract 719"," Queens"," New York",1016,357,357,655,"Owner",0,"Renter",NA
"Census Tract 719"," Queens"," New York",1016,357,357,655,"Owner",659,"Renter",4
"Census Tract 719"," Queens"," New York",1016,357,357,655,"Owner",659,"Renter",NA
"Census Tract 72"," Bronx"," New York",1729,400,400,1329,"Owner",0,"Renter",0
"Census Tract 72"," Bronx"," New York",1729,400,400,1329,"Owner",0,"Renter",NA
"Census Tract 72"," Bronx"," New York",1729,400,400,1329,"Owner",1329,"Renter",0
"Census Tract 72"," Bronx"," New York",1729,400,400,1329,"Owner",1329,"Renter",NA
"Census Tract 72"," Kings"," New York",529,80,80,449,"Owner",0,"Renter",0
"Census Tract 72"," Kings"," New York",529,80,80,449,"Owner",0,"Renter",NA
"Census Tract 72"," Kings"," New York",529,80,80,449,"Owner",449,"Renter",0
"Census Tract 72"," Kings"," New York",529,80,80,449,"Owner",449,"Renter",NA
"Census Tract 72"," New York"," New York",4210,824,824,3386,"Owner",0,"Renter",0
"Census Tract 72"," New York"," New York",4210,824,824,3386,"Owner",0,"Renter",NA
"Census Tract 72"," New York"," New York",4210,824,824,3386,"Owner",3386,"Renter",0
"Census Tract 72"," New York"," New York",4210,824,824,3386,"Owner",3386,"Renter",NA
"Census Tract 720"," Kings"," New York",646,245,245,401,"Owner",0,"Renter",0
"Census Tract 720"," Kings"," New York",646,245,245,401,"Owner",0,"Renter",NA
"Census Tract 720"," Kings"," New York",646,245,245,401,"Owner",401,"Renter",0
"Census Tract 720"," Kings"," New York",646,245,245,401,"Owner",401,"Renter",NA
"Census Tract 721"," Queens"," New York",2104,1208,1208,896,"Owner",0,"Renter",0
"Census Tract 721"," Queens"," New York",2104,1208,1208,896,"Owner",0,"Renter",NA
"Census Tract 721"," Queens"," New York",2104,1208,1208,896,"Owner",896,"Renter",0
"Census Tract 721"," Queens"," New York",2104,1208,1208,896,"Owner",896,"Renter",NA
"Census Tract 722"," Kings"," New York",1004,675,675,329,"Owner",0,"Renter",0
"Census Tract 722"," Kings"," New York",1004,675,675,329,"Owner",0,"Renter",NA
"Census Tract 722"," Kings"," New York",1004,675,675,329,"Owner",329,"Renter",0
"Census Tract 722"," Kings"," New York",1004,675,675,329,"Owner",329,"Renter",NA
"Census Tract 723"," Queens"," New York",795,712,712,83,"Owner",0,"Renter",0
"Census Tract 723"," Queens"," New York",795,712,712,83,"Owner",0,"Renter",NA
"Census Tract 723"," Queens"," New York",795,712,712,83,"Owner",83,"Renter",0
"Census Tract 723"," Queens"," New York",795,712,712,83,"Owner",83,"Renter",NA
"Census Tract 724"," Kings"," New York",765,498,498,267,"Owner",0,"Renter",0
"Census Tract 724"," Kings"," New York",765,498,498,267,"Owner",0,"Renter",NA
"Census Tract 724"," Kings"," New York",765,498,498,267,"Owner",267,"Renter",0
"Census Tract 724"," Kings"," New York",765,498,498,267,"Owner",267,"Renter",NA
"Census Tract 726"," Kings"," New York",650,591,591,59,"Owner",0,"Renter",0
"Census Tract 726"," Kings"," New York",650,591,591,59,"Owner",0,"Renter",NA
"Census Tract 726"," Kings"," New York",650,591,591,59,"Owner",59,"Renter",0
"Census Tract 726"," Kings"," New York",650,591,591,59,"Owner",59,"Renter",NA
"Census Tract 728"," Kings"," New York",1623,1203,1203,420,"Owner",0,"Renter",0
"Census Tract 728"," Kings"," New York",1623,1203,1203,420,"Owner",0,"Renter",NA
"Census Tract 728"," Kings"," New York",1623,1203,1203,420,"Owner",420,"Renter",0
"Census Tract 728"," Kings"," New York",1623,1203,1203,420,"Owner",420,"Renter",NA
"Census Tract 729"," Queens"," New York",495,430,430,65,"Owner",0,"Renter",0
"Census Tract 729"," Queens"," New York",495,430,430,65,"Owner",0,"Renter",NA
"Census Tract 729"," Queens"," New York",495,430,430,65,"Owner",65,"Renter",0
"Census Tract 729"," Queens"," New York",495,430,430,65,"Owner",65,"Renter",NA
"Census Tract 73"," Bronx"," New York",1434,20,20,1414,"Owner",0,"Renter",0
"Census Tract 73"," Bronx"," New York",1434,20,20,1414,"Owner",0,"Renter",NA
"Census Tract 73"," Bronx"," New York",1434,20,20,1414,"Owner",1414,"Renter",0
"Census Tract 73"," Bronx"," New York",1434,20,20,1414,"Owner",1414,"Renter",NA
"Census Tract 73"," New York"," New York",3607,711,711,2896,"Owner",0,"Renter",0
"Census Tract 73"," New York"," New York",3607,711,711,2896,"Owner",0,"Renter",NA
"Census Tract 73"," New York"," New York",3607,711,711,2896,"Owner",2896,"Renter",0
"Census Tract 73"," New York"," New York",3607,711,711,2896,"Owner",2896,"Renter",NA
"Census Tract 73"," Queens"," New York",2036,213,213,1823,"Owner",0,"Renter",0
"Census Tract 73"," Queens"," New York",2036,213,213,1823,"Owner",0,"Renter",NA
"Census Tract 73"," Queens"," New York",2036,213,213,1823,"Owner",1823,"Renter",0
"Census Tract 73"," Queens"," New York",2036,213,213,1823,"Owner",1823,"Renter",NA
"Census Tract 730"," Kings"," New York",795,636,636,159,"Owner",0,"Renter",0
"Census Tract 730"," Kings"," New York",795,636,636,159,"Owner",0,"Renter",NA
"Census Tract 730"," Kings"," New York",795,636,636,159,"Owner",159,"Renter",0
"Census Tract 730"," Kings"," New York",795,636,636,159,"Owner",159,"Renter",NA
"Census Tract 731"," Queens"," New York",530,378,378,152,"Owner",0,"Renter",0
"Census Tract 731"," Queens"," New York",530,378,378,152,"Owner",0,"Renter",NA
"Census Tract 731"," Queens"," New York",530,378,378,152,"Owner",152,"Renter",0
"Census Tract 731"," Queens"," New York",530,378,378,152,"Owner",152,"Renter",NA
"Census Tract 732"," Kings"," New York",785,429,429,356,"Owner",0,"Renter",0
"Census Tract 732"," Kings"," New York",785,429,429,356,"Owner",0,"Renter",NA
"Census Tract 732"," Kings"," New York",785,429,429,356,"Owner",356,"Renter",0
"Census Tract 732"," Kings"," New York",785,429,429,356,"Owner",356,"Renter",NA
"Census Tract 734"," Kings"," New York",537,424,424,113,"Owner",0,"Renter",0
"Census Tract 734"," Kings"," New York",537,424,424,113,"Owner",0,"Renter",NA
"Census Tract 734"," Kings"," New York",537,424,424,113,"Owner",113,"Renter",0
"Census Tract 734"," Kings"," New York",537,424,424,113,"Owner",113,"Renter",NA
"Census Tract 736"," Kings"," New York",1203,580,580,617,"Owner",0,"Renter",6
"Census Tract 736"," Kings"," New York",1203,580,580,617,"Owner",0,"Renter",NA
"Census Tract 736"," Kings"," New York",1203,580,580,617,"Owner",623,"Renter",6
"Census Tract 736"," Kings"," New York",1203,580,580,617,"Owner",623,"Renter",NA
"Census Tract 737"," Queens"," New York",1046,452,452,594,"Owner",0,"Renter",0
"Census Tract 737"," Queens"," New York",1046,452,452,594,"Owner",0,"Renter",NA
"Census Tract 737"," Queens"," New York",1046,452,452,594,"Owner",594,"Renter",0
"Census Tract 737"," Queens"," New York",1046,452,452,594,"Owner",594,"Renter",NA
"Census Tract 738"," Kings"," New York",1303,630,630,673,"Owner",0,"Renter",0
"Census Tract 738"," Kings"," New York",1303,630,630,673,"Owner",0,"Renter",NA
"Census Tract 738"," Kings"," New York",1303,630,630,673,"Owner",673,"Renter",0
"Census Tract 738"," Kings"," New York",1303,630,630,673,"Owner",673,"Renter",NA
"Census Tract 739"," Queens"," New York",2637,1242,1242,1395,"Owner",0,"Renter",0
"Census Tract 739"," Queens"," New York",2637,1242,1242,1395,"Owner",0,"Renter",NA
"Census Tract 739"," Queens"," New York",2637,1242,1242,1395,"Owner",1395,"Renter",0
"Census Tract 739"," Queens"," New York",2637,1242,1242,1395,"Owner",1395,"Renter",NA
"Census Tract 74"," Bronx"," New York",1330,566,566,750,"Owner",0,"Renter",14
"Census Tract 74"," Bronx"," New York",1330,566,566,750,"Owner",0,"Renter",NA
"Census Tract 74"," Bronx"," New York",1330,566,566,750,"Owner",764,"Renter",14
"Census Tract 74"," Bronx"," New York",1330,566,566,750,"Owner",764,"Renter",NA
"Census Tract 74"," Kings"," New York",1538,287,287,1251,"Owner",0,"Renter",0
"Census Tract 74"," Kings"," New York",1538,287,287,1251,"Owner",0,"Renter",NA
"Census Tract 74"," Kings"," New York",1538,287,287,1251,"Owner",1251,"Renter",0
"Census Tract 74"," Kings"," New York",1538,287,287,1251,"Owner",1251,"Renter",NA
"Census Tract 74"," New York"," New York",2405,693,693,1712,"Owner",0,"Renter",0
"Census Tract 74"," New York"," New York",2405,693,693,1712,"Owner",0,"Renter",NA
"Census Tract 74"," New York"," New York",2405,693,693,1712,"Owner",1712,"Renter",0
"Census Tract 74"," New York"," New York",2405,693,693,1712,"Owner",1712,"Renter",NA
"Census Tract 74"," Richmond"," New York",1767,1131,1131,636,"Owner",0,"Renter",0
"Census Tract 74"," Richmond"," New York",1767,1131,1131,636,"Owner",0,"Renter",NA
"Census Tract 74"," Richmond"," New York",1767,1131,1131,636,"Owner",636,"Renter",0
"Census Tract 74"," Richmond"," New York",1767,1131,1131,636,"Owner",636,"Renter",NA
"Census Tract 740"," Kings"," New York",1020,321,321,699,"Owner",0,"Renter",0
"Census Tract 740"," Kings"," New York",1020,321,321,699,"Owner",0,"Renter",NA
"Census Tract 740"," Kings"," New York",1020,321,321,699,"Owner",699,"Renter",0
"Census Tract 740"," Kings"," New York",1020,321,321,699,"Owner",699,"Renter",NA
"Census Tract 741"," Queens"," New York",1597,983,983,614,"Owner",0,"Renter",0
"Census Tract 741"," Queens"," New York",1597,983,983,614,"Owner",0,"Renter",NA
"Census Tract 741"," Queens"," New York",1597,983,983,614,"Owner",614,"Renter",0
"Census Tract 741"," Queens"," New York",1597,983,983,614,"Owner",614,"Renter",NA
"Census Tract 742"," Kings"," New York",968,489,489,479,"Owner",0,"Renter",0
"Census Tract 742"," Kings"," New York",968,489,489,479,"Owner",0,"Renter",NA
"Census Tract 742"," Kings"," New York",968,489,489,479,"Owner",479,"Renter",0
"Census Tract 742"," Kings"," New York",968,489,489,479,"Owner",479,"Renter",NA
"Census Tract 743"," Queens"," New York",1773,827,827,946,"Owner",0,"Renter",0
"Census Tract 743"," Queens"," New York",1773,827,827,946,"Owner",0,"Renter",NA
"Census Tract 743"," Queens"," New York",1773,827,827,946,"Owner",946,"Renter",0
"Census Tract 743"," Queens"," New York",1773,827,827,946,"Owner",946,"Renter",NA
"Census Tract 744"," Kings"," New York",632,553,553,79,"Owner",0,"Renter",0
"Census Tract 744"," Kings"," New York",632,553,553,79,"Owner",0,"Renter",NA
"Census Tract 744"," Kings"," New York",632,553,553,79,"Owner",79,"Renter",0
"Census Tract 744"," Kings"," New York",632,553,553,79,"Owner",79,"Renter",NA
"Census Tract 745"," Queens"," New York",1538,339,339,1199,"Owner",0,"Renter",0
"Census Tract 745"," Queens"," New York",1538,339,339,1199,"Owner",0,"Renter",NA
"Census Tract 745"," Queens"," New York",1538,339,339,1199,"Owner",1199,"Renter",0
"Census Tract 745"," Queens"," New York",1538,339,339,1199,"Owner",1199,"Renter",NA
"Census Tract 746"," Kings"," New York",747,418,418,329,"Owner",0,"Renter",0
"Census Tract 746"," Kings"," New York",747,418,418,329,"Owner",0,"Renter",NA
"Census Tract 746"," Kings"," New York",747,418,418,329,"Owner",329,"Renter",0
"Census Tract 746"," Kings"," New York",747,418,418,329,"Owner",329,"Renter",NA
"Census Tract 747"," Queens"," New York",1232,682,682,550,"Owner",0,"Renter",0
"Census Tract 747"," Queens"," New York",1232,682,682,550,"Owner",0,"Renter",NA
"Census Tract 747"," Queens"," New York",1232,682,682,550,"Owner",550,"Renter",0
"Census Tract 747"," Queens"," New York",1232,682,682,550,"Owner",550,"Renter",NA
"Census Tract 748"," Kings"," New York",685,378,378,307,"Owner",0,"Renter",0
"Census Tract 748"," Kings"," New York",685,378,378,307,"Owner",0,"Renter",NA
"Census Tract 748"," Kings"," New York",685,378,378,307,"Owner",307,"Renter",0
"Census Tract 748"," Kings"," New York",685,378,378,307,"Owner",307,"Renter",NA
"Census Tract 749"," Queens"," New York",502,371,371,131,"Owner",0,"Renter",0
"Census Tract 749"," Queens"," New York",502,371,371,131,"Owner",0,"Renter",NA
"Census Tract 749"," Queens"," New York",502,371,371,131,"Owner",131,"Renter",0
"Census Tract 749"," Queens"," New York",502,371,371,131,"Owner",131,"Renter",NA
"Census Tract 75"," Bronx"," New York",2235,413,413,1818,"Owner",0,"Renter",4
"Census Tract 75"," Bronx"," New York",2235,413,413,1818,"Owner",0,"Renter",NA
"Census Tract 75"," Bronx"," New York",2235,413,413,1818,"Owner",1822,"Renter",4
"Census Tract 75"," Bronx"," New York",2235,413,413,1818,"Owner",1822,"Renter",NA
"Census Tract 75"," Kings"," New York",2077,856,856,1221,"Owner",0,"Renter",0
"Census Tract 75"," Kings"," New York",2077,856,856,1221,"Owner",0,"Renter",NA
"Census Tract 75"," Kings"," New York",2077,856,856,1221,"Owner",1221,"Renter",0
"Census Tract 75"," Kings"," New York",2077,856,856,1221,"Owner",1221,"Renter",NA
"Census Tract 75"," New York"," New York",2220,863,863,1357,"Owner",0,"Renter",0
"Census Tract 75"," New York"," New York",2220,863,863,1357,"Owner",0,"Renter",NA
"Census Tract 75"," New York"," New York",2220,863,863,1357,"Owner",1357,"Renter",0
"Census Tract 75"," New York"," New York",2220,863,863,1357,"Owner",1357,"Renter",NA
"Census Tract 75"," Queens"," New York",2189,461,461,1728,"Owner",0,"Renter",0
"Census Tract 75"," Queens"," New York",2189,461,461,1728,"Owner",0,"Renter",NA
"Census Tract 75"," Queens"," New York",2189,461,461,1728,"Owner",1728,"Renter",0
"Census Tract 75"," Queens"," New York",2189,461,461,1728,"Owner",1728,"Renter",NA
"Census Tract 75"," Richmond"," New York",1134,539,539,595,"Owner",0,"Renter",0
"Census Tract 75"," Richmond"," New York",1134,539,539,595,"Owner",0,"Renter",NA
"Census Tract 75"," Richmond"," New York",1134,539,539,595,"Owner",595,"Renter",0
"Census Tract 75"," Richmond"," New York",1134,539,539,595,"Owner",595,"Renter",NA
"Census Tract 750"," Kings"," New York",882,427,427,455,"Owner",0,"Renter",0
"Census Tract 750"," Kings"," New York",882,427,427,455,"Owner",0,"Renter",NA
"Census Tract 750"," Kings"," New York",882,427,427,455,"Owner",455,"Renter",0
"Census Tract 750"," Kings"," New York",882,427,427,455,"Owner",455,"Renter",NA
"Census Tract 752"," Kings"," New York",284,264,264,20,"Owner",0,"Renter",0
"Census Tract 752"," Kings"," New York",284,264,264,20,"Owner",0,"Renter",NA
"Census Tract 752"," Kings"," New York",284,264,264,20,"Owner",20,"Renter",0
"Census Tract 752"," Kings"," New York",284,264,264,20,"Owner",20,"Renter",NA
"Census Tract 754"," Kings"," New York",463,328,328,135,"Owner",0,"Renter",0
"Census Tract 754"," Kings"," New York",463,328,328,135,"Owner",0,"Renter",NA
"Census Tract 754"," Kings"," New York",463,328,328,135,"Owner",135,"Renter",0
"Census Tract 754"," Kings"," New York",463,328,328,135,"Owner",135,"Renter",NA
"Census Tract 756"," Kings"," New York",805,525,525,280,"Owner",0,"Renter",0
"Census Tract 756"," Kings"," New York",805,525,525,280,"Owner",0,"Renter",NA
"Census Tract 756"," Kings"," New York",805,525,525,280,"Owner",280,"Renter",0
"Census Tract 756"," Kings"," New York",805,525,525,280,"Owner",280,"Renter",NA
"Census Tract 757.01"," Queens"," New York",2413,1484,1484,929,"Owner",0,"Renter",0
"Census Tract 757.01"," Queens"," New York",2413,1484,1484,929,"Owner",0,"Renter",NA
"Census Tract 757.01"," Queens"," New York",2413,1484,1484,929,"Owner",929,"Renter",0
"Census Tract 757.01"," Queens"," New York",2413,1484,1484,929,"Owner",929,"Renter",NA
"Census Tract 757.02"," Queens"," New York",2331,1693,1693,638,"Owner",0,"Renter",0
"Census Tract 757.02"," Queens"," New York",2331,1693,1693,638,"Owner",0,"Renter",NA
"Census Tract 757.02"," Queens"," New York",2331,1693,1693,638,"Owner",638,"Renter",0
"Census Tract 757.02"," Queens"," New York",2331,1693,1693,638,"Owner",638,"Renter",NA
"Census Tract 758"," Kings"," New York",605,321,321,284,"Owner",0,"Renter",0
"Census Tract 758"," Kings"," New York",605,321,321,284,"Owner",0,"Renter",NA
"Census Tract 758"," Kings"," New York",605,321,321,284,"Owner",284,"Renter",0
"Census Tract 758"," Kings"," New York",605,321,321,284,"Owner",284,"Renter",NA
"Census Tract 76"," Bronx"," New York",1780,468,468,1302,"Owner",0,"Renter",10
"Census Tract 76"," Bronx"," New York",1780,468,468,1302,"Owner",0,"Renter",NA
"Census Tract 76"," Bronx"," New York",1780,468,468,1302,"Owner",1312,"Renter",10
"Census Tract 76"," Bronx"," New York",1780,468,468,1302,"Owner",1312,"Renter",NA
"Census Tract 76"," Kings"," New York",1382,358,358,1024,"Owner",0,"Renter",0
"Census Tract 76"," Kings"," New York",1382,358,358,1024,"Owner",0,"Renter",NA
"Census Tract 76"," Kings"," New York",1382,358,358,1024,"Owner",1024,"Renter",0
"Census Tract 76"," Kings"," New York",1382,358,358,1024,"Owner",1024,"Renter",NA
"Census Tract 76"," New York"," New York",1215,277,277,938,"Owner",0,"Renter",0
"Census Tract 76"," New York"," New York",1215,277,277,938,"Owner",0,"Renter",NA
"Census Tract 76"," New York"," New York",1215,277,277,938,"Owner",938,"Renter",0
"Census Tract 76"," New York"," New York",1215,277,277,938,"Owner",938,"Renter",NA
"Census Tract 760"," Kings"," New York",1105,479,479,618,"Owner",0,"Renter",8
"Census Tract 760"," Kings"," New York",1105,479,479,618,"Owner",0,"Renter",NA
"Census Tract 760"," Kings"," New York",1105,479,479,618,"Owner",626,"Renter",8
"Census Tract 760"," Kings"," New York",1105,479,479,618,"Owner",626,"Renter",NA
"Census Tract 762"," Kings"," New York",1612,235,235,1377,"Owner",0,"Renter",0
"Census Tract 762"," Kings"," New York",1612,235,235,1377,"Owner",0,"Renter",NA
"Census Tract 762"," Kings"," New York",1612,235,235,1377,"Owner",1377,"Renter",0
"Census Tract 762"," Kings"," New York",1612,235,235,1377,"Owner",1377,"Renter",NA
"Census Tract 764"," Kings"," New York",1495,166,166,1329,"Owner",0,"Renter",0
"Census Tract 764"," Kings"," New York",1495,166,166,1329,"Owner",0,"Renter",NA
"Census Tract 764"," Kings"," New York",1495,166,166,1329,"Owner",1329,"Renter",0
"Census Tract 764"," Kings"," New York",1495,166,166,1329,"Owner",1329,"Renter",NA
"Census Tract 766"," Kings"," New York",682,180,180,502,"Owner",0,"Renter",0
"Census Tract 766"," Kings"," New York",682,180,180,502,"Owner",0,"Renter",NA
"Census Tract 766"," Kings"," New York",682,180,180,502,"Owner",502,"Renter",0
"Census Tract 766"," Kings"," New York",682,180,180,502,"Owner",502,"Renter",NA
"Census Tract 768"," Kings"," New York",1195,451,451,744,"Owner",0,"Renter",0
"Census Tract 768"," Kings"," New York",1195,451,451,744,"Owner",0,"Renter",NA
"Census Tract 768"," Kings"," New York",1195,451,451,744,"Owner",744,"Renter",0
"Census Tract 768"," Kings"," New York",1195,451,451,744,"Owner",744,"Renter",NA
"Census Tract 769.01"," Queens"," New York",2178,1157,1157,1021,"Owner",0,"Renter",0
"Census Tract 769.01"," Queens"," New York",2178,1157,1157,1021,"Owner",0,"Renter",NA
"Census Tract 769.01"," Queens"," New York",2178,1157,1157,1021,"Owner",1021,"Renter",0
"Census Tract 769.01"," Queens"," New York",2178,1157,1157,1021,"Owner",1021,"Renter",NA
"Census Tract 769.02"," Queens"," New York",581,129,129,452,"Owner",0,"Renter",0
"Census Tract 769.02"," Queens"," New York",581,129,129,452,"Owner",0,"Renter",NA
"Census Tract 769.02"," Queens"," New York",581,129,129,452,"Owner",452,"Renter",0
"Census Tract 769.02"," Queens"," New York",581,129,129,452,"Owner",452,"Renter",NA
"Census Tract 77"," Bronx"," New York",575,173,173,402,"Owner",0,"Renter",0
"Census Tract 77"," Bronx"," New York",575,173,173,402,"Owner",0,"Renter",NA
"Census Tract 77"," Bronx"," New York",575,173,173,402,"Owner",402,"Renter",0
"Census Tract 77"," Bronx"," New York",575,173,173,402,"Owner",402,"Renter",NA
"Census Tract 77"," Kings"," New York",2427,1077,1077,1319,"Owner",0,"Renter",31
"Census Tract 77"," Kings"," New York",2427,1077,1077,1319,"Owner",0,"Renter",NA
